trial,msg_len,flip_pos,beta,alpha,p_percent
13466,128,84,84,57,46.666666666666664
13467,128,49,97,59,53.888888888888886
13468,128,83,92,72,51.11111111111111
13469,128,41,95,55,52.77777777777778
13470,128,101,83,52,46.111111111111114
13471,128,27,84,59,46.666666666666664
13472,128,102,86,55,47.77777777777778
13473,128,95,78,60,43.333333333333336
13474,128,8,80,47,44.44444444444444
13475,128,38,84,63,46.666666666666664
13476,128,92,85,54,47.22222222222222
13477,128,1,84,69,46.666666666666664
13478,128,109,87,67,48.333333333333336
13479,128,35,79,60,43.888888888888886
13480,128,58,96,57,53.333333333333336
13481,128,117,85,56,47.22222222222222
13482,128,6,79,68,43.888888888888886
13483,128,117,77,62,42.77777777777778
13484,128,32,82,74,45.55555555555556
13485,128,87,79,65,43.888888888888886
13486,128,67,90,69,50.0
13487,128,60,79,55,43.888888888888886
13488,128,93,85,67,47.22222222222222
13489,128,68,88,66,48.888888888888886
13490,128,40,83,73,46.111111111111114
13491,128,26,81,52,45.0
13492,128,49,73,45,40.55555555555556
13493,128,94,77,61,42.77777777777778
13494,128,127,84,60,46.666666666666664
13495,128,1,91,75,50.55555555555556
13496,128,25,79,66,43.888888888888886
13497,128,11,87,53,48.333333333333336
13498,128,5,85,60,47.22222222222222
13499,128,39,85,66,47.22222222222222
13500,128,115,92,57,51.11111111111111
13501,128,1,81,61,45.0
13502,128,111,79,56,43.888888888888886
13503,128,48,96,71,53.333333333333336
13504,128,105,88,66,48.888888888888886
13505,128,53,83,77,46.111111111111114
13506,128,38,91,70,50.55555555555556
13507,128,41,83,56,46.111111111111114
13508,128,72,97,57,53.888888888888886
13509,128,84,94,58,52.22222222222223
13510,128,80,79,68,43.888888888888886
13511,128,29,82,51,45.55555555555556
13512,128,124,85,71,47.22222222222222
13513,128,65,79,65,43.888888888888886
13514,128,23,87,60,48.333333333333336
13515,128,75,92,47,51.11111111111111
13516,128,71,84,61,46.666666666666664
13517,128,124,88,56,48.888888888888886
13518,128,102,89,67,49.44444444444444
13519,128,99,80,71,44.44444444444444
13520,128,94,79,56,43.888888888888886
13521,128,4,83,64,46.111111111111114
13522,128,26,92,54,51.11111111111111
13523,128,0,82,64,45.55555555555556
13524,128,124,87,63,48.333333333333336
13525,128,47,96,76,53.333333333333336
13526,128,34,83,60,46.111111111111114
13527,128,127,80,71,44.44444444444444
13528,128,95,71,60,39.44444444444444
13529,128,76,96,67,53.333333333333336
13530,128,63,88,67,48.888888888888886
13531,128,103,80,66,44.44444444444444
13532,128,101,88,57,48.888888888888886
13533,128,60,86,67,47.77777777777778
13534,128,80,86,57,47.77777777777778
13535,128,101,86,49,47.77777777777778
13536,128,75,96,62,53.333333333333336
13537,128,30,91,71,50.55555555555556
13538,128,26,94,46,52.22222222222223
13539,128,121,97,61,53.888888888888886
13540,128,127,86,58,47.77777777777778
13541,128,5,92,63,51.11111111111111
13542,128,74,80,60,44.44444444444444
13543,128,14,83,55,46.111111111111114
13544,128,112,69,55,38.333333333333336
13545,128,3,81,67,45.0
13546,128,82,79,53,43.888888888888886
13547,128,72,95,60,52.77777777777778
13548,128,68,87,66,48.333333333333336
13549,128,91,86,65,47.77777777777778
13550,128,94,75,53,41.66666666666667
13551,128,59,86,55,47.77777777777778
13552,128,32,91,68,50.55555555555556
13553,128,10,86,63,47.77777777777778
13554,128,86,75,66,41.66666666666667
13555,128,55,81,62,45.0
13556,128,21,76,62,42.22222222222222
13557,128,42,87,56,48.333333333333336
13558,128,10,80,48,44.44444444444444
13559,128,84,89,63,49.44444444444444
13560,128,58,86,67,47.77777777777778
13561,128,117,85,64,47.22222222222222
13562,128,49,84,60,46.666666666666664
13563,128,124,90,70,50.0
13564,128,13,79,62,43.888888888888886
13565,128,77,87,76,48.333333333333336
13566,128,46,84,61,46.666666666666664
13567,128,75,86,52,47.77777777777778
13568,128,114,94,59,52.22222222222223
13569,128,40,89,53,49.44444444444444
13570,128,8,78,73,43.333333333333336
13571,128,33,90,63,50.0
13572,128,101,91,65,50.55555555555556
13573,128,113,89,61,49.44444444444444
13574,128,102,83,60,46.111111111111114
13575,128,40,79,51,43.888888888888886
13576,128,75,70,63,38.88888888888889
13577,128,55,86,52,47.77777777777778
13578,128,72,81,69,45.0
13579,128,21,85,56,47.22222222222222
13580,128,45,84,66,46.666666666666664
13581,128,92,84,57,46.666666666666664
13582,128,116,86,64,47.77777777777778
13583,128,28,95,54,52.77777777777778
13584,128,68,83,62,46.111111111111114
13585,128,59,87,50,48.333333333333336
13586,128,50,85,56,47.22222222222222
13587,128,81,90,57,50.0
13588,128,36,89,58,49.44444444444444
13589,128,52,88,60,48.888888888888886
13590,128,20,72,60,40.0
13591,128,16,79,61,43.888888888888886
13592,128,22,83,63,46.111111111111114
13593,128,55,95,56,52.77777777777778
13594,128,87,82,63,45.55555555555556
13595,128,16,89,61,49.44444444444444
13596,128,126,88,63,48.888888888888886
13597,128,24,84,60,46.666666666666664
13598,128,89,89,53,49.44444444444444
13599,128,54,72,60,40.0
13600,128,102,91,59,50.55555555555556
13601,128,82,83,57,46.111111111111114
13602,128,111,96,50,53.333333333333336
13603,128,81,96,52,53.333333333333336
13604,128,107,78,58,43.333333333333336
13605,128,61,77,72,42.77777777777778
13606,128,48,83,66,46.111111111111114
13607,128,0,84,64,46.666666666666664
13608,128,64,93,67,51.66666666666667
13609,128,25,98,45,54.44444444444444
13610,128,85,87,57,48.333333333333336
13611,128,81,86,78,47.77777777777778
13612,128,39,93,68,51.66666666666667
13613,128,34,87,52,48.333333333333336
13614,128,3,83,49,46.111111111111114
13615,128,25,88,55,48.888888888888886
13616,128,63,78,61,43.333333333333336
13617,128,55,82,65,45.55555555555556
13618,128,121,91,61,50.55555555555556
13619,128,86,96,46,53.333333333333336
13620,128,49,102,55,56.666666666666664
13621,128,69,92,48,51.11111111111111
13622,128,60,82,65,45.55555555555556
13623,128,14,89,54,49.44444444444444
13624,128,29,98,46,54.44444444444444
13625,128,55,90,81,50.0
13626,128,76,82,51,45.55555555555556
13627,128,39,85,57,47.22222222222222
13628,128,26,81,59,45.0
13629,128,4,89,61,49.44444444444444
13630,128,43,94,63,52.22222222222223
13631,128,31,83,64,46.111111111111114
13632,128,123,88,55,48.888888888888886
13633,128,27,80,67,44.44444444444444
13634,128,94,88,50,48.888888888888886
13635,128,80,84,73,46.666666666666664
13636,128,40,85,63,47.22222222222222
13637,128,123,88,56,48.888888888888886
13638,128,51,79,66,43.888888888888886
13639,128,5,86,69,47.77777777777778
13640,128,68,90,64,50.0
13641,128,71,85,70,47.22222222222222
13642,128,27,96,63,53.333333333333336
13643,128,27,92,64,51.11111111111111
13644,128,93,75,69,41.66666666666667
13645,128,43,90,70,50.0
13646,128,59,78,75,43.333333333333336
13647,128,3,83,62,46.111111111111114
13648,128,16,82,52,45.55555555555556
13649,128,41,86,50,47.77777777777778
13650,128,54,98,61,54.44444444444444
13651,128,65,86,67,47.77777777777778
13652,128,122,84,78,46.666666666666664
13653,128,36,79,53,43.888888888888886
13654,128,109,78,72,43.333333333333336
13655,128,46,80,59,44.44444444444444
13656,128,65,82,60,45.55555555555556
13657,128,83,92,65,51.11111111111111
13658,128,88,85,60,47.22222222222222
13659,128,7,92,68,51.11111111111111
13660,128,90,99,58,55.00000000000001
13661,128,41,86,58,47.77777777777778
13662,128,104,94,62,52.22222222222223
13663,128,43,93,57,51.66666666666667
13664,128,75,84,53,46.666666666666664
13665,128,39,91,65,50.55555555555556
13666,128,76,97,62,53.888888888888886
13667,128,97,89,74,49.44444444444444
13668,128,28,79,62,43.888888888888886
13669,128,114,90,72,50.0
13670,128,21,102,59,56.666666666666664
13671,128,49,81,76,45.0
13672,128,100,89,60,49.44444444444444
13673,128,21,78,70,43.333333333333336
13674,128,41,95,59,52.77777777777778
13675,128,100,89,54,49.44444444444444
13676,128,55,82,57,45.55555555555556
13677,128,7,75,73,41.66666666666667
13678,128,58,90,59,50.0
13679,128,11,81,60,45.0
13680,128,127,94,61,52.22222222222223
13681,128,33,80,56,44.44444444444444
13682,128,22,98,65,54.44444444444444
13683,128,117,69,65,38.333333333333336
13684,128,99,88,71,48.888888888888886
13685,128,20,84,63,46.666666666666664
13686,128,18,90,65,50.0
13687,128,62,78,73,43.333333333333336
13688,128,113,104,56,57.77777777777777
13689,128,99,75,55,41.66666666666667
13690,128,32,89,59,49.44444444444444
13691,128,65,87,65,48.333333333333336
13692,128,101,86,70,47.77777777777778
13693,128,98,84,67,46.666666666666664
13694,128,27,97,50,53.888888888888886
13695,128,41,81,46,45.0
13696,128,30,75,52,41.66666666666667
13697,128,24,96,78,53.333333333333336
13698,128,70,88,60,48.888888888888886
13699,128,122,93,60,51.66666666666667
13700,128,22,89,68,49.44444444444444
13701,128,107,97,64,53.888888888888886
13702,128,113,74,56,41.11111111111111
13703,128,52,98,54,54.44444444444444
13704,128,123,82,46,45.55555555555556
13705,128,41,84,47,46.666666666666664
13706,128,65,81,62,45.0
13707,128,119,92,70,51.11111111111111
13708,128,72,79,59,43.888888888888886
13709,128,96,87,55,48.333333333333336
13710,128,126,81,61,45.0
13711,128,109,83,54,46.111111111111114
13712,128,58,89,58,49.44444444444444
13713,128,1,84,69,46.666666666666664
13714,128,68,86,73,47.77777777777778
13715,128,85,79,68,43.888888888888886
13716,128,93,97,57,53.888888888888886
13717,128,83,82,67,45.55555555555556
13718,128,14,81,71,45.0
13719,128,71,86,52,47.77777777777778
13720,128,20,83,64,46.111111111111114
13721,128,4,85,61,47.22222222222222
13722,128,6,92,49,51.11111111111111
13723,128,8,85,54,47.22222222222222
13724,128,22,93,57,51.66666666666667
13725,128,94,96,57,53.333333333333336
13726,128,73,82,59,45.55555555555556
13727,128,106,79,53,43.888888888888886
13728,128,43,83,59,46.111111111111114
13729,128,7,82,61,45.55555555555556
13730,128,6,89,67,49.44444444444444
13731,128,110,85,65,47.22222222222222
13732,128,4,87,64,48.333333333333336
13733,128,49,86,83,47.77777777777778
13734,128,22,87,73,48.333333333333336
13735,128,77,77,64,42.77777777777778
13736,128,31,83,75,46.111111111111114
13737,128,35,94,56,52.22222222222223
13738,128,54,91,65,50.55555555555556
13739,128,34,83,65,46.111111111111114
13740,128,60,88,60,48.888888888888886
13741,128,20,96,50,53.333333333333336
13742,128,60,86,70,47.77777777777778
13743,128,14,93,55,51.66666666666667
13744,128,96,84,61,46.666666666666664
13745,128,47,90,68,50.0
13746,128,31,83,54,46.111111111111114
13747,128,47,91,55,50.55555555555556
13748,128,17,86,60,47.77777777777778
13749,128,46,94,63,52.22222222222223
13750,128,29,92,65,51.11111111111111
13751,128,104,100,55,55.55555555555556
13752,128,42,90,56,50.0
13753,128,30,85,61,47.22222222222222
13754,128,69,85,59,47.22222222222222
13755,128,117,90,70,50.0
13756,128,46,82,66,45.55555555555556
13757,128,126,86,65,47.77777777777778
13758,128,21,88,56,48.888888888888886
13759,128,121,76,77,42.22222222222222
13760,128,66,86,61,47.77777777777778
13761,128,38,86,65,47.77777777777778
13762,128,90,91,63,50.55555555555556
13763,128,27,91,51,50.55555555555556
13764,128,34,77,65,42.77777777777778
13765,128,86,75,55,41.66666666666667
13766,128,110,89,56,49.44444444444444
13767,128,59,88,65,48.888888888888886
13768,128,117,89,55,49.44444444444444
13769,128,56,89,73,49.44444444444444
13770,128,24,92,64,51.11111111111111
13771,128,42,83,63,46.111111111111114
13772,128,34,81,55,45.0
13773,128,67,89,75,49.44444444444444
13774,128,89,93,50,51.66666666666667
13775,128,29,84,58,46.666666666666664
13776,128,127,85,62,47.22222222222222
13777,128,122,89,60,49.44444444444444
13778,128,28,92,69,51.11111111111111
13779,128,62,84,52,46.666666666666664
13780,128,103,75,65,41.66666666666667
13781,128,70,80,65,44.44444444444444
13782,128,94,79,78,43.888888888888886
13783,128,72,92,72,51.11111111111111
13784,128,24,90,81,50.0
13785,128,1,86,60,47.77777777777778
13786,128,84,80,59,44.44444444444444
13787,128,80,98,48,54.44444444444444
13788,128,5,91,54,50.55555555555556
13789,128,5,84,67,46.666666666666664
13790,128,112,79,57,43.888888888888886
13791,128,66,81,59,45.0
13792,128,19,81,64,45.0
13793,128,38,81,73,45.0
13794,128,61,74,69,41.11111111111111
13795,128,7,83,62,46.111111111111114
13796,128,79,81,64,45.0
13797,128,59,90,77,50.0
13798,128,19,101,50,56.111111111111114
13799,128,91,80,78,44.44444444444444
13800,128,124,77,75,42.77777777777778
13801,128,12,84,55,46.666666666666664
13802,128,67,78,71,43.333333333333336
13803,128,48,91,51,50.55555555555556
13804,128,14,89,53,49.44444444444444
13805,128,7,78,49,43.333333333333336
13806,128,67,92,49,51.11111111111111
13807,128,32,90,55,50.0
13808,128,112,93,63,51.66666666666667
13809,128,122,77,54,42.77777777777778
13810,128,100,82,56,45.55555555555556
13811,128,11,90,77,50.0
13812,128,104,79,51,43.888888888888886
13813,128,60,102,67,56.666666666666664
13814,128,30,93,48,51.66666666666667
13815,128,113,81,53,45.0
13816,128,21,88,62,48.888888888888886
13817,128,31,88,62,48.888888888888886
13818,128,121,89,52,49.44444444444444
13819,128,57,87,62,48.333333333333336
13820,128,118,86,64,47.77777777777778
13821,128,93,83,48,46.111111111111114
13822,128,41,87,60,48.333333333333336
13823,128,100,79,63,43.888888888888886
13824,128,60,77,58,42.77777777777778
13825,128,124,89,52,49.44444444444444
13826,128,38,79,61,43.888888888888886
13827,128,100,87,51,48.333333333333336
13828,128,103,89,64,49.44444444444444
13829,128,93,93,72,51.66666666666667
13830,128,120,84,56,46.666666666666664
13831,128,65,83,68,46.111111111111114
13832,128,119,100,55,55.55555555555556
13833,128,91,82,61,45.55555555555556
13834,128,124,86,61,47.77777777777778
13835,128,16,79,65,43.888888888888886
13836,128,9,95,56,52.77777777777778
13837,128,109,83,65,46.111111111111114
13838,128,105,83,65,46.111111111111114
13839,128,73,102,67,56.666666666666664
13840,128,113,81,61,45.0
13841,128,37,88,83,48.888888888888886
13842,128,95,79,57,43.888888888888886
13843,128,49,75,71,41.66666666666667
13844,128,68,81,69,45.0
13845,128,3,93,72,51.66666666666667
13846,128,24,91,51,50.55555555555556
13847,128,122,82,50,45.55555555555556
13848,128,84,80,65,44.44444444444444
13849,128,80,82,75,45.55555555555556
13850,128,74,87,65,48.333333333333336
13851,128,37,80,55,44.44444444444444
13852,128,123,96,66,53.333333333333336
13853,128,115,79,49,43.888888888888886
13854,128,12,87,57,48.333333333333336
13855,128,120,85,67,47.22222222222222
13856,128,110,92,57,51.11111111111111
13857,128,61,84,59,46.666666666666664
13858,128,105,80,70,44.44444444444444
13859,128,1,86,67,47.77777777777778
13860,128,32,77,72,42.77777777777778
13861,128,53,88,55,48.888888888888886
13862,128,52,95,63,52.77777777777778
13863,128,10,81,68,45.0
13864,128,15,75,54,41.66666666666667
13865,128,42,85,60,47.22222222222222
13866,128,107,87,62,48.333333333333336
13867,128,69,79,59,43.888888888888886
13868,128,69,82,53,45.55555555555556
13869,128,126,82,53,45.55555555555556
13870,128,38,83,65,46.111111111111114
13871,128,18,97,56,53.888888888888886
13872,128,2,88,84,48.888888888888886
13873,128,120,83,68,46.111111111111114
13874,128,97,92,53,51.11111111111111
13875,128,126,83,54,46.111111111111114
13876,128,1,91,57,50.55555555555556
13877,128,40,86,72,47.77777777777778
13878,128,69,82,66,45.55555555555556
13879,128,125,76,71,42.22222222222222
13880,128,109,85,60,47.22222222222222
13881,128,120,72,62,40.0
13882,128,69,93,58,51.66666666666667
13883,128,118,87,58,48.333333333333336
13884,128,96,72,76,40.0
13885,128,7,76,51,42.22222222222222
13886,128,57,84,69,46.666666666666664
13887,128,28,91,74,50.55555555555556
13888,128,108,89,69,49.44444444444444
13889,128,2,98,61,54.44444444444444
13890,128,89,91,49,50.55555555555556
13891,128,114,77,61,42.77777777777778
13892,128,19,79,52,43.888888888888886
13893,128,116,87,68,48.333333333333336
13894,128,43,80,64,44.44444444444444
13895,128,92,78,58,43.333333333333336
13896,128,12,95,59,52.77777777777778
13897,128,121,82,57,45.55555555555556
13898,128,102,85,78,47.22222222222222
13899,128,67,89,54,49.44444444444444
13900,128,43,85,69,47.22222222222222
13901,128,12,86,63,47.77777777777778
13902,128,92,87,53,48.333333333333336
13903,128,27,94,71,52.22222222222223
13904,128,33,82,71,45.55555555555556
13905,128,101,91,48,50.55555555555556
13906,128,41,88,60,48.888888888888886
13907,128,16,78,58,43.333333333333336
13908,128,55,90,56,50.0
13909,128,45,82,65,45.55555555555556
13910,128,12,92,68,51.11111111111111
13911,128,29,86,66,47.77777777777778
13912,128,98,83,63,46.111111111111114
13913,128,46,80,66,44.44444444444444
13914,128,50,81,48,45.0
13915,128,52,88,60,48.888888888888886
13916,128,65,71,57,39.44444444444444
13917,128,125,87,73,48.333333333333336
13918,128,105,80,45,44.44444444444444
13919,128,7,84,49,46.666666666666664
13920,128,5,86,62,47.77777777777778
13921,128,30,98,51,54.44444444444444
13922,128,31,92,64,51.11111111111111
13923,128,97,91,60,50.55555555555556
13924,128,63,85,54,47.22222222222222
13925,128,97,94,62,52.22222222222223
13926,128,52,90,61,50.0
13927,128,6,71,81,39.44444444444444
13928,128,41,98,54,54.44444444444444
13929,128,48,91,64,50.55555555555556
13930,128,3,84,59,46.666666666666664
13931,128,75,84,69,46.666666666666664
13932,128,53,87,56,48.333333333333336
13933,128,24,82,56,45.55555555555556
13934,128,19,94,58,52.22222222222223
13935,128,106,88,61,48.888888888888886
13936,128,1,76,62,42.22222222222222
13937,128,69,98,45,54.44444444444444
13938,128,49,81,53,45.0
13939,128,63,89,63,49.44444444444444
13940,128,28,81,67,45.0
13941,128,28,87,61,48.333333333333336
13942,128,22,92,55,51.11111111111111
13943,128,75,83,54,46.111111111111114
13944,128,34,78,61,43.333333333333336
13945,128,14,83,47,46.111111111111114
13946,128,100,86,53,47.77777777777778
13947,128,63,90,61,50.0
13948,128,112,88,66,48.888888888888886
13949,128,3,86,49,47.77777777777778
13950,128,123,91,54,50.55555555555556
13951,128,61,87,76,48.333333333333336
13952,128,51,83,76,46.111111111111114
13953,128,13,88,69,48.888888888888886
13954,128,13,91,60,50.55555555555556
13955,128,54,86,54,47.77777777777778
13956,128,11,83,66,46.111111111111114
13957,128,89,80,46,44.44444444444444
13958,128,103,78,53,43.333333333333336
13959,128,17,84,71,46.666666666666664
13960,128,75,87,57,48.333333333333336
13961,128,112,84,60,46.666666666666664
13962,128,88,78,59,43.333333333333336
13963,128,74,96,80,53.333333333333336
13964,128,103,80,59,44.44444444444444
13965,128,25,85,61,47.22222222222222
13966,128,34,98,55,54.44444444444444
13967,128,0,85,57,47.22222222222222
13968,128,33,81,72,45.0
13969,128,67,75,64,41.66666666666667
13970,128,36,79,60,43.888888888888886
13971,128,62,86,68,47.77777777777778
13972,128,76,82,60,45.55555555555556
13973,128,127,95,58,52.77777777777778
13974,128,60,86,63,47.77777777777778
13975,128,31,80,78,44.44444444444444
13976,128,31,83,58,46.111111111111114
13977,128,34,84,60,46.666666666666664
13978,128,31,94,60,52.22222222222223
13979,128,28,98,67,54.44444444444444
13980,128,43,80,56,44.44444444444444
13981,128,96,84,53,46.666666666666664
13982,128,26,88,57,48.888888888888886
13983,128,86,91,58,50.55555555555556
13984,128,100,88,58,48.888888888888886
13985,128,93,89,59,49.44444444444444
13986,128,106,97,50,53.888888888888886
13987,128,0,91,48,50.55555555555556
13988,128,22,92,68,51.11111111111111
13989,128,107,92,69,51.11111111111111
13990,128,18,90,58,50.0
13991,128,4,85,58,47.22222222222222
13992,128,83,94,59,52.22222222222223
13993,128,82,88,61,48.888888888888886
13994,128,37,92,53,51.11111111111111
13995,128,41,88,63,48.888888888888886
13996,128,127,92,56,51.11111111111111
13997,128,55,79,49,43.888888888888886
13998,128,112,90,70,50.0
13999,128,49,83,57,46.111111111111114
14000,128,47,91,61,50.55555555555556
14001,128,19,81,67,45.0
14002,128,50,73,56,40.55555555555556
14003,128,17,92,53,51.11111111111111
14004,128,4,80,48,44.44444444444444
14005,128,101,82,59,45.55555555555556
14006,128,50,89,54,49.44444444444444
14007,128,69,70,61,38.88888888888889
14008,128,107,85,67,47.22222222222222
14009,128,7,82,65,45.55555555555556
14010,128,97,95,57,52.77777777777778
14011,128,89,86,69,47.77777777777778
14012,128,8,73,65,40.55555555555556
14013,128,40,87,46,48.333333333333336
14014,128,55,78,61,43.333333333333336
14015,128,61,88,56,48.888888888888886
14016,128,24,80,55,44.44444444444444
14017,128,5,90,64,50.0
14018,128,6,106,59,58.88888888888889
14019,128,113,91,57,50.55555555555556
14020,128,85,77,60,42.77777777777778
14021,128,38,88,53,48.888888888888886
14022,128,113,86,53,47.77777777777778
14023,128,57,87,62,48.333333333333336
14024,128,27,80,62,44.44444444444444
14025,128,20,89,67,49.44444444444444
14026,128,38,90,62,50.0
14027,128,6,86,66,47.77777777777778
14028,128,44,73,52,40.55555555555556
14029,128,66,77,54,42.77777777777778
14030,128,106,78,53,43.333333333333336
14031,128,38,89,57,49.44444444444444
14032,128,4,79,61,43.888888888888886
14033,128,15,91,54,50.55555555555556
14034,128,119,88,51,48.888888888888886
14035,128,42,86,63,47.77777777777778
14036,128,110,72,51,40.0
14037,128,110,88,55,48.888888888888886
14038,128,64,88,80,48.888888888888886
14039,128,22,99,59,55.00000000000001
14040,128,1,77,67,42.77777777777778
14041,128,88,85,61,47.22222222222222
14042,128,86,78,64,43.333333333333336
14043,128,77,81,62,45.0
14044,128,61,81,70,45.0
14045,128,73,89,64,49.44444444444444
14046,128,60,81,67,45.0
14047,128,66,81,63,45.0
14048,128,21,90,56,50.0
14049,128,68,82,69,45.55555555555556
14050,128,10,88,57,48.888888888888886
14051,128,79,83,61,46.111111111111114
14052,128,116,74,67,41.11111111111111
14053,128,113,84,52,46.666666666666664
14054,128,81,82,67,45.55555555555556
14055,128,88,79,70,43.888888888888886
14056,128,79,88,62,48.888888888888886
14057,128,23,81,53,45.0
14058,128,16,85,51,47.22222222222222
14059,128,113,94,65,52.22222222222223
14060,128,32,89,61,49.44444444444444
14061,128,115,88,68,48.888888888888886
14062,128,29,79,60,43.888888888888886
14063,128,117,75,79,41.66666666666667
14064,128,112,88,56,48.888888888888886
14065,128,86,88,69,48.888888888888886
14066,128,17,84,86,46.666666666666664
14067,128,77,81,63,45.0
14068,128,22,96,73,53.333333333333336
14069,128,57,86,42,47.77777777777778
14070,128,11,86,62,47.77777777777778
14071,128,27,78,70,43.333333333333336
14072,128,125,77,65,42.77777777777778
14073,128,70,98,49,54.44444444444444
14074,128,124,85,80,47.22222222222222
14075,128,52,87,67,48.333333333333336
14076,128,53,81,83,45.0
14077,128,118,86,59,47.77777777777778
14078,128,14,97,48,53.888888888888886
14079,128,24,69,55,38.333333333333336
14080,128,26,81,75,45.0
14081,128,48,81,59,45.0
14082,128,103,78,60,43.333333333333336
14083,128,93,74,53,41.11111111111111
14084,128,90,78,64,43.333333333333336
14085,128,47,95,62,52.77777777777778
14086,128,56,93,56,51.66666666666667
14087,128,39,81,60,45.0
14088,128,83,90,55,50.0
14089,128,80,90,73,50.0
14090,128,117,92,50,51.11111111111111
14091,128,30,85,69,47.22222222222222
14092,128,40,86,53,47.77777777777778
14093,128,126,90,55,50.0
14094,128,30,92,75,51.11111111111111
14095,128,118,90,71,50.0
14096,128,59,83,58,46.111111111111114
14097,128,51,91,58,50.55555555555556
14098,128,69,90,55,50.0
14099,128,88,82,56,45.55555555555556
14100,128,9,93,55,51.66666666666667
14101,128,126,78,60,43.333333333333336
14102,128,7,92,77,51.11111111111111
14103,128,30,86,57,47.77777777777778
14104,128,31,90,65,50.0
14105,128,102,81,74,45.0
14106,128,25,82,64,45.55555555555556
14107,128,20,82,58,45.55555555555556
14108,128,12,87,57,48.333333333333336
14109,128,12,85,56,47.22222222222222
14110,128,8,85,59,47.22222222222222
14111,128,59,86,77,47.77777777777778
14112,128,45,85,59,47.22222222222222
14113,128,84,67,61,37.22222222222222
14114,128,67,84,60,46.666666666666664
14115,128,112,101,62,56.111111111111114
14116,128,89,86,59,47.77777777777778
14117,128,66,88,60,48.888888888888886
14118,128,14,87,57,48.333333333333336
14119,128,4,73,73,40.55555555555556
14120,128,100,96,62,53.333333333333336
14121,128,5,79,55,43.888888888888886
14122,128,27,84,63,46.666666666666664
14123,128,4,96,65,53.333333333333336
14124,128,41,83,55,46.111111111111114
14125,128,71,78,55,43.333333333333336
14126,128,123,78,56,43.333333333333336
14127,128,79,77,62,42.77777777777778
14128,128,43,92,55,51.11111111111111
14129,128,8,76,57,42.22222222222222
14130,128,62,77,54,42.77777777777778
14131,128,60,90,73,50.0
14132,128,112,87,71,48.333333333333336
14133,128,101,85,65,47.22222222222222
14134,128,105,84,55,46.666666666666664
14135,128,28,81,55,45.0
14136,128,59,73,76,40.55555555555556
14137,128,97,88,55,48.888888888888886
14138,128,38,85,61,47.22222222222222
14139,128,98,74,71,41.11111111111111
14140,128,76,98,58,54.44444444444444
14141,128,111,86,61,47.77777777777778
14142,128,113,89,56,49.44444444444444
14143,128,77,87,63,48.333333333333336
14144,128,56,80,64,44.44444444444444
14145,128,72,110,66,61.111111111111114
14146,128,15,72,54,40.0
14147,128,26,103,59,57.22222222222222
14148,128,75,79,67,43.888888888888886
14149,128,36,88,50,48.888888888888886
14150,128,71,75,57,41.66666666666667
14151,128,57,99,62,55.00000000000001
14152,128,127,77,71,42.77777777777778
14153,128,25,93,58,51.66666666666667
14154,128,0,82,56,45.55555555555556
14155,128,73,87,60,48.333333333333336
14156,128,31,78,72,43.333333333333336
14157,128,25,82,62,45.55555555555556
14158,128,70,84,48,46.666666666666664
14159,128,17,85,66,47.22222222222222
14160,128,108,80,51,44.44444444444444
14161,128,101,78,65,43.333333333333336
14162,128,3,86,68,47.77777777777778
14163,128,19,85,58,47.22222222222222
14164,128,77,86,55,47.77777777777778
14165,128,29,82,61,45.55555555555556
14166,128,74,80,63,44.44444444444444
14167,128,49,87,66,48.333333333333336
14168,128,96,90,71,50.0
14169,128,24,83,64,46.111111111111114
14170,128,83,87,67,48.333333333333336
14171,128,88,92,50,51.11111111111111
14172,128,28,90,63,50.0
14173,128,61,92,64,51.11111111111111
14174,128,36,87,56,48.333333333333336
14175,128,2,78,57,43.333333333333336
14176,128,114,86,55,47.77777777777778
14177,128,125,82,52,45.55555555555556
14178,128,98,99,62,55.00000000000001
14179,128,118,89,56,49.44444444444444
14180,128,70,94,58,52.22222222222223
14181,128,112,92,62,51.11111111111111
14182,128,127,94,60,52.22222222222223
14183,128,108,93,53,51.66666666666667
14184,128,50,77,66,42.77777777777778
14185,128,118,78,64,43.333333333333336
14186,128,29,80,63,44.44444444444444
14187,128,2,93,62,51.66666666666667
14188,128,30,84,51,46.666666666666664
14189,128,120,78,46,43.333333333333336
14190,128,43,88,62,48.888888888888886
14191,128,8,83,67,46.111111111111114
14192,128,114,92,51,51.11111111111111
14193,128,49,85,55,47.22222222222222
14194,128,15,83,51,46.111111111111114
14195,128,25,73,72,40.55555555555556
14196,128,80,88,68,48.888888888888886
14197,128,70,83,53,46.111111111111114
14198,128,88,95,55,52.77777777777778
14199,128,125,83,46,46.111111111111114
14200,128,21,74,70,41.11111111111111
14201,128,81,93,47,51.66666666666667
14202,128,71,88,70,48.888888888888886
14203,128,86,92,64,51.11111111111111
14204,128,59,87,53,48.333333333333336
14205,128,19,92,59,51.11111111111111
14206,128,72,85,57,47.22222222222222
14207,128,121,96,59,53.333333333333336
14208,128,124,74,74,41.11111111111111
14209,128,2,85,59,47.22222222222222
14210,128,38,81,52,45.0
14211,128,26,82,66,45.55555555555556
14212,128,31,82,63,45.55555555555556
14213,128,89,82,58,45.55555555555556
14214,128,62,94,50,52.22222222222223
14215,128,116,73,58,40.55555555555556
14216,128,2,87,61,48.333333333333336
14217,128,75,88,62,48.888888888888886
